model_name, vector_size, start, end, nb_zones, metric, mode, tran_size, val_size, test_size, train_pct_size, val_pct_size, test_pct_size, train_acc, val_acc, test_acc, all_acc, F1_train, recall_train, roc_auc_train, F1_val, recall_val, roc_auc_val, F1_test, recall_test, roc_auc_test, F1_all, recall_all, roc_auc_all
ensemble_model_v2_N35_B0_E35_nb_zones_6_lab_svd_corr_L1_H0,35,0,35, zones, lab, svd,1246,415,415,0.60019267822736,0.19990366088632,0.19990366088632, [0.984      0.984      0.992      0.98790323 0.98790323],0.669879518072289,0.621686746987952,0.857899807321773,0.999198075380914,1,0.999197431781702,0.725450901803607,0.845794392523364,0.664190728599991,0.670859538784067,0.784313725490196,0.624384350896757,0.867296446243815,0.926032660902978,0.857702320789653
svm_model_N35_B0_E35_nb_zones_6_lab_svdn_corr_L1_H0,35,0,35,6, lab, svdn,1488,496,496,0.6,0.2,0.2, [0.96979866 0.96979866 0.96644295 0.95637584 0.9527027 ],0.570564516129032,0.616935483870968,0.824596774193548,0.978465679676985,0.977150537634409,0.978494623655914,0.533916849015317,0.484126984126984,0.571981524850377,0.585152838427948,0.572649572649573,0.614569061133947,0.818825489379425,0.799186991869919,0.82439349593496
ensemble_model_N35_B0_E35_nb_zones_6_lab_svdn_corr_L1_H0,35,0,35,6, lab, svdn,1494,498,498,0.6,0.2,0.2, [0.98333333 0.97       0.98993289 0.97986577 0.97986577],0.552208835341365,0.578313253012048,0.824497991967871,0.997329773030708,1,0.997322623828648,0.635024549918167,0.740458015267176,0.541839177125113,0.64765100671141,0.790983606557377,0.582499677294437,0.838447319778188,0.905027932960894,0.823977183942048
ensemble_model_v2_N35_B0_E35_nb_zones_6_lab_svdn_corr_L1_H0,35,0,35, zones, lab, svdn,1430,476,476,0.600335852225021,0.19983207388749,0.19983207388749, [0.98951049 0.98951049 0.98601399 0.98951049 0.96503497],0.546218487394958,0.577731092436975,0.82367758186398,0.997906489881368,1,0.997902097902098,0.548117154811715,0.517786561264822,0.548130948793846,0.576842105263158,0.593073593073593,0.578169449598021,0.823973176865046,0.819849874895746,0.823703466611018
svm_model_N35_B0_E35_nb_zones_6_lab_svdne_corr_L1_H0,35,0,35,6, lab, svdne,1348,449,449,0.600178094390027,0.199910952804987,0.199910952804987, [0.89259259 0.92962963 0.96296296 0.91851852 0.9141791 ],0.556792873051225,0.574610244988864,0.804541406945681,0.962962962962963,0.945103857566766,0.963649851632047,0.632162661737523,0.780821917808219,0.562150089338892,0.653357531760436,0.779220779220779,0.568509472179197,0.818219461697722,0.879003558718861,0.804475041391516
ensemble_model_N35_B0_E35_nb_zones_6_lab_svdne_corr_L1_H0,35,0,35,6, lab, svdne,1458,486,486,0.6,0.2,0.2, [0.97945205 0.96917808 0.98972603 0.97945205 0.97931034],0.609053497942387,0.602880658436214,0.841152263374486,0.997946611909651,1,0.997942386831276,0.512820512820513,0.408163265306122,0.610720636802439,0.476964769647697,0.377682403433476,0.593979541637687,0.826126126126126,0.75973487986744,0.840619688502812
ensemble_model_v2_N35_B0_E35_nb_zones_6_lab_svdne_corr_L1_H0,35,0,35, zones, lab, svdne,1296,432,432,0.6,0.2,0.2, [0.98076923 0.97307692 0.99230769 0.98062016 0.99224806],0.583333333333333,0.587962962962963,0.83287037037037,0.997690531177829,1,0.997685185185185,0.579439252336449,0.584905660377358,0.58336192109777,0.604444444444444,0.63849765258216,0.588655218985144,0.834175470831419,0.846225535880708,0.832956374196104
svm_model_N40_B0_E40_nb_zones_6_lab_svd_corr_L1_H0,40,0,40,6, lab, svd,1334,444,444,0.6003600360036,0.1998199819982,0.1998199819982, [0.98507463 0.98507463 0.98496241 0.97368421 0.9887218 ],0.497747747747748,0.513513513513513,0.797479747974797,0.99182156133829,1,0.991754122938531,0.664661654135338,1,0.5,0.678571428571429,1,0.5,0.832214765100671,1,0.796564195298372
ensemble_model_N40_B0_E40_nb_zones_6_lab_svd_corr_L1_H0,40,0,40,6, lab, svd,1340,446,446,0.600358422939068,0.199820788530466,0.199820788530466, [0.97761194 0.98507463 0.97761194 0.98507463 0.98134328],0.558295964125561,0.542600896860987,0.81989247311828,0.999254287844892,1,0.999253731343284,0.672212978369384,0.952830188679245,0.576842444766973,0.665573770491803,0.939814814814815,0.55469001610306,0.842476489028213,0.979052823315118,0.822418827883309
ensemble_model_v2_N40_B0_E40_nb_zones_6_lab_svd_corr_L1_H0,40,0,40, zones, lab, svd,1350,450,450,0.6,0.2,0.2, [0.98888889 0.99259259 0.98888889 0.98518519 0.98148148],0.606666666666667,0.602222222222222,0.841777777777778,1,1,1,0.695352839931153,0.859574468085106,0.594903513112321,0.680926916221034,0.868181818181818,0.60800395256917,0.857142857142857,0.945132743362832,0.841316371681416
